best_iou,conf,duplicate,image,x1,x2,y1,y2
0.4002090945122617,0.6901240348815918,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,139.88429260253906,254.1684112548828,553.5731811523438,658.8395385742188
0.0,0.4758951663970947,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,572.650634765625,655.666015625,953.6848754882812,1023.53466796875
0.0,0.39615780115127563,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,555.5592041015625,666.066162109375,947.8990478515625,1024.0
0.42499888827151966,0.1615907996892929,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,468.40582275390625,553.43359375,461.2608947753906,548.9119873046875
0.0,0.06589026004076004,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,170.4584503173828,312.5594482421875,0.22818909585475922,56.71049880981445
0.0,0.01704872027039528,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,199.52760314941406,309.57830810546875,0.0,51.18784713745117
0.0,0.013895059935748577,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,0.0,52.81205368041992,444.16949462890625,518.4594116210938
0.0,0.009816933423280716,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,1.9974365234375,63.167396545410156,435.66143798828125,537.06103515625
0.33212450099800994,0.008720885030925274,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,516.5880737304688,592.6663818359375,649.4085083007812,725.9629516601562
0.45972587943422993,0.008397740311920643,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,527.2578735351562,616.3973999023438,744.9512329101562,836.0977783203125
0.2500090466963428,0.00784165970981121,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,146.3522491455078,241.8114013671875,555.331787109375,634.059326171875
0.0,0.005848119035363197,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,0.0,58.5853157043457,442.3384704589844,525.6074829101562
0.0,0.005785304121673107,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,218.10691833496094,300.5799865722656,1.1587600708007812,46.9506950378418
0.0,0.003351520746946335,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,150.99148559570312,301.54718017578125,0.081207275390625,58.73603439331055
0.18529182597328794,0.0025104698725044727,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,166.5838165283203,252.07266235351562,601.1832885742188,666.33642578125
0.025741062488889598,0.002053228672593832,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,1.9217621088027954,84.34628295898438,154.95645141601562,266.21124267578125
0.1390637301050212,0.002004841109737754,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,169.8683624267578,247.4453582763672,605.3359375,659.2211303710938
0.0,0.0015243624802678823,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,547.124755859375,674.1995239257812,979.8212280273438,1024.0
0.2690068989801265,0.0012821912532672286,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,120.1524887084961,210.2143096923828,287.6886291503906,380.2082824707031
0.0,0.0010688314214348793,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0004.png,573.8342895507812,664.3951416015625,985.5686645507812,1024.0
0.42352436877963945,0.6666604280471802,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,118.2520980834961,238.12820434570312,388.9035339355469,495.1059265136719
0.38463314011179633,0.25036540627479553,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,551.978271484375,636.2716674804688,784.537353515625,865.1799926757812
0.16619645427388285,0.14959287643432617,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,145.10704040527344,228.6450958251953,435.0570373535156,494.8604431152344
0.4232655410005039,0.1134554073214531,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,450.1094665527344,534.4951782226562,293.69024658203125,381.6480407714844
0.3703195603085389,0.09279707074165344,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,490.43145751953125,572.71728515625,480.896240234375,559.8153076171875
0.0,0.05853990465402603,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,242.0418701171875,328.0733947753906,969.9655151367188,1023.10498046875
0.0,0.020168200135231018,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,252.57998657226562,319.7591857910156,975.0023803710938,1018.7089233398438
0.24570955465624575,0.009111299179494381,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,126.9063491821289,223.9267120361328,391.5997009277344,467.728271484375
0.3990644656115746,0.0073874518275260925,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,516.7501831054688,598.0470581054688,578.2330932617188,664.9853515625
0.20542091310756153,0.0026726971846073866,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,142.90171813964844,231.92491149902344,432.5755310058594,501.9388732910156
0.009612708367234223,0.0023440131917595863,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,1.3251984119415283,72.61309051513672,1.098821997642517,77.53936767578125
0.25231431170444424,0.0015311131719499826,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0005.png,135.01498413085938,230.8241424560547,414.9942321777344,494.1574401855469
0.41243935622502065,0.7190399765968323,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,89.62213897705078,208.69497680664062,267.134765625,371.25518798828125
0.391726457804608,0.184999480843544,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,464.76611328125,546.5917358398438,359.32403564453125,443.274658203125
0.41663049735405233,0.15946830809116364,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,524.3596801757812,609.4494018554688,662.9837646484375,749.5175170898438
0.0,0.08534340560436249,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,36.10053253173828,173.93270874023438,0.0,90.47586822509766
0.2914784188307395,0.02872520126402378,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,532.0143432617188,604.9323120117188,666.3216552734375,736.9669799804688
0.3626571198769757,0.0184846930205822,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,230.11160278320312,287.7537536621094,856.83935546875,902.2890014648438
0.0,0.017148058861494064,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,243.7945098876953,318.1293640136719,992.30224609375,1023.9215698242188
0.16892072504737066,0.014003738760948181,False,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0006.png,120.3934097290039,202.46192932128906,315.26739501953125,377.1394958496094
